date,ticker,delta_weight_pct,notional_compounding_$,half_spread_bps,drag_composer_bps_of_nav,drag_ibkr_bps_of_nav
2023-05-22,SOXL,0.006,4.41,2.85,0.0,0.046
2023-05-22,SVIX,0.026,19.62,4.0,0.001,0.046
2023-05-23,PULS,-9.454,7099.41,1.01,0.473,0.173
2023-05-23,SOXL,-37.16,27905.6,2.96,1.858,1.977
2023-05-23,SVIX,0.113,85.02,4.0,0.006,0.049
2023-05-23,ZVOL,9.0,6758.71,15.0,1.35,1.067
2023-05-23,TECL,37.5,28161.27,1.5,1.875,0.899
2023-05-24,PULS,-4.359,3200.37,1.01,0.218,0.08
2023-05-24,SOXL,37.5,27534.86,3.12,1.875,2.105
2023-05-24,SVIX,0.521,382.76,4.0,0.026,0.058
2023-05-24,ZVOL,3.809,2796.86,15.0,0.571,0.452
2023-05-24,TECL,-37.472,27514.11,1.5,1.874,0.913
2023-05-25,PULS,13.915,11050.57,1.01,0.696,0.254
2023-05-25,SOXL,-41.396,32874.58,2.61,2.07,1.945
2023-05-25,SVIX,2.111,1676.39,4.0,0.106,0.114
2023-05-25,ZVOL,-12.13,9633.1,15.0,1.82,1.433
2023-05-25,TECL,37.5,29780.72,1.5,1.875,0.848
2023-05-26,PULS,0.022,18.54,1.01,0.001,0.042
2023-05-26,SVIX,0.001,1.18,4.0,0.0,0.042
2023-05-26,TECL,-0.024,19.72,1.5,0.001,0.042
2023-05-30,PULS,-0.072,60.85,1.01,0.004,0.042
2023-05-30,SVIX,-0.008,6.64,4.0,0.0,0.042
2023-05-30,TECL,-0.02,16.9,1.5,0.001,0.042
2023-05-31,PULS,1.3,1089.56,1.01,0.065,0.048
2023-05-31,SOXL,37.5,31423.86,2.36,1.875,1.596
2023-05-31,SVIX,-0.685,574.3,4.0,0.034,0.055
2023-05-31,TECL,-38.115,31939.12,1.5,1.906,0.823
2023-06-01,PULS,0.054,46.8,1.02,0.003,0.04
2023-06-01,SOXL,0.012,10.41,2.26,0.001,0.04
2023-06-01,SVIX,0.034,29.92,4.0,0.002,0.041
2023-06-02,PULS,-13.772,12143.63,1.02,0.689,0.252
2023-06-02,SOXL,0.427,376.8,2.27,0.021,0.045
2023-06-02,SVIX,-1.655,1459.56,4.0,0.083,0.081
2023-06-02,VXZ,14.6,12873.68,3.0,0.73,0.688
2023-06-05,PULS,14.875,12968.11,1.02,0.744,0.272
2023-06-05,SOXL,1.364,1189.08,2.38,0.068,0.059
2023-06-05,SVIX,-38.75,33782.03,4.0,1.937,1.864
2023-06-05,VXZ,-14.686,12803.13,3.0,0.734,0.695
2023-06-05,TECL,37.5,32692.63,1.5,1.875,0.795
2023-06-06,PULS,-12.676,11194.73,1.02,0.634,0.232
2023-06-06,SOXL,-0.856,755.93,2.3,0.043,0.049
2023-06-06,VXZ,12.7,11215.64,3.0,0.635,0.617
2023-06-06,TECL,0.532,470.09,1.5,0.027,0.044
2023-06-07,PULS,12.792,11100.04,1.02,0.64,0.234
2023-06-07,SOXL,-0.501,434.43,2.31,0.025,0.046
2023-06-07,VXZ,-13.05,11324.09,3.0,0.652,0.63
2023-06-07,TECL,1.064,923.37,1.5,0.053,0.048
2023-06-08,PULS,-0.049,43.31,1.02,0.002,0.04
2023-06-08,SOXL,-0.039,34.25,2.24,0.002,0.04
2023-06-08,TECL,-0.013,11.22,1.5,0.001,0.04
2023-06-09,PULS,-12.244,10947.99,1.02,0.612,0.224
2023-06-09,SOXL,-0.164,146.58,2.23,0.008,0.041
2023-06-09,VXZ,12.4,11087.85,3.0,0.62,0.609
2023-06-09,TECL,-0.592,529.79,1.5,0.03,0.044
2023-06-12,PULS,-5.314,5039.72,1.02,0.266,0.097
2023-06-12,SOXL,-38.797,36794.39,2.03,1.94,1.419
2023-06-12,VXZ,6.988,6626.88,3.0,0.349,0.342
2023-06-12,TECL,-37.611,35669.02,1.5,1.881,0.767
2023-06-12,UVXY,75.0,71127.79,21.93,16.447,29.605
2023-06-13,PULS,-0.045,42.0,1.02,0.002,0.037
2023-06-13,VXZ,0.011,10.36,3.0,0.001,0.037
2023-06-13,UVXY,0.036,33.63,22.12,0.008,0.041
2023-06-14,PULS,0.005,4.55,1.02,0.0,0.038
2023-06-14,VXZ,-0.033,30.01,3.0,0.002,0.039
2023-06-14,UVXY,-0.062,56.82,23.04,0.014,0.046
2023-06-15,PULS,0.065,60.72,1.01,0.003,0.038
2023-06-15,VXZ,-0.027,25.15,3.0,0.001,0.038
2023-06-15,UVXY,-0.046,43.21,22.22,0.01,0.042
2023-06-16,PULS,10.597,9474.96,1.01,0.53,0.194
2023-06-16,VXZ,-11.423,10213.39,3.0,0.571,0.569
2023-06-16,UVXY,1.041,930.51,23.58,0.245,0.442
2023-06-20,PULS,0.032,28.49,1.01,0.002,0.039
2023-06-20,VXZ,-0.072,64.81,3.0,0.004,0.04
2023-06-20,UVXY,0.039,35.55,23.36,0.009,0.043
2023-06-21,PULS,-1.346,1179.39,1.01,0.067,0.047
2023-06-21,SOXL,37.5,32869.68,2.19,1.875,1.482
2023-06-21,ZVOL,9.0,7888.72,15.0,1.35,1.003
2023-06-21,VXZ,-8.008,7019.59,3.0,0.4,0.398
2023-06-21,TECL,37.5,32869.68,1.5,1.875,0.769
2023-06-21,UVXY,-74.543,65339.15,24.15,18.006,32.41
2023-06-22,PULS,0.039,34.89,1.01,0.002,0.04
2023-06-22,SOXL,0.042,37.15,2.16,0.002,0.04
2023-06-22,ZVOL,0.004,3.74,15.0,0.001,0.04
2023-06-22,TECL,0.015,13.19,1.5,0.001,0.039
2023-06-23,PULS,-0.035,30.17,1.01,0.002,0.041
2023-06-23,SOXL,-0.017,14.47,2.28,0.001,0.041
2023-06-23,ZVOL,0.052,44.76,15.0,0.008,0.045
2023-06-23,TECL,-0.0,0.12,1.5,0.0,0.041
2023-06-26,PULS,0.026,22.07,1.01,0.001,0.041
2023-06-26,SOXL,0.011,9.49,2.26,0.001,0.041
2023-06-26,ZVOL,-0.047,40.02,15.0,0.007,0.044
2023-06-26,TECL,0.01,8.46,1.5,0.0,0.041
2023-06-27,PULS,-0.024,21.95,1.01,0.001,0.039
2023-06-27,SOXL,-0.013,11.96,2.05,0.001,0.039
2023-06-27,ZVOL,0.044,40.23,15.0,0.007,0.042
2023-06-27,TECL,-0.007,6.32,1.5,0.0,0.038
2023-06-28,PULS,0.074,66.49,1.01,0.004,0.039
2023-06-28,SOXL,0.044,39.88,2.11,0.002,0.039
2023-06-28,ZVOL,-0.0,0.24,15.0,0.0,0.039
2023-06-28,TECL,-0.017,15.76,1.5,0.001,0.039
2023-06-29,PULS,-0.039,35.04,1.01,0.002,0.039
2023-06-29,SOXL,0.006,5.25,2.1,0.0,0.039
2023-06-29,ZVOL,0.011,9.62,15.0,0.002,0.039
2023-06-29,TECL,0.022,20.17,1.5,0.001,0.039
2023-06-30,PULS,-4.981,4672.3,1.01,0.249,0.091
2023-06-30,SOXL,-0.684,641.75,2.01,0.034,0.044
2023-06-30,ZVOL,-9.03,8470.79,15.0,1.355,0.986
2023-06-30,VXZ,14.8,13883.42,3.0,0.74,0.764
2023-06-30,TECL,-0.305,286.2,1.5,0.015,0.04
2023-07-03,PULS,-0.045,42.38,1.02,0.002,0.037
2023-07-03,SOXL,0.032,29.87,1.96,0.002,0.037
2023-07-03,VXZ,0.02,19.28,3.0,0.001,0.037
2023-07-03,TECL,-0.008,7.89,1.5,0.0,0.037
2023-07-05,PULS,14.779,13506.6,1.02,0.739,0.27
2023-07-05,SOXL,0.502,459.09,2.1,0.025,0.044
2023-07-05,VXZ,-15.073,13775.57,3.0,0.754,0.783
2023-07-05,TECL,-0.002,1.41,1.5,0.0,0.038
2023-07-06,PULS,-9.442,8471.97,1.02,0.472,0.173
2023-07-06,SOXL,-36.771,32992.61,2.18,1.839,1.44
2023-07-06,ZVOL,9.0,8075.15,15.0,1.35,0.989
2023-07-06,TECL,-37.786,33903.5,1.5,1.889,0.755
2023-07-06,SQQQ,75.0,67292.92,2.6,3.75,3.508
2023-07-07,PULS,0.037,33.54,1.02,0.002,0.039
2023-07-07,ZVOL,-0.014,12.32,15.0,0.002,0.04
2023-07-07,SQQQ,-0.023,21.22,2.57,0.001,0.039
2023-07-10,PULS,0.006,5.78,1.02,0.0,0.039
2023-07-10,ZVOL,0.041,36.88,15.0,0.006,0.042
2023-07-10,SQQQ,0.053,47.99,2.57,0.003,0.039
2023-07-11,PULS,-0.046,41.27,1.01,0.002,0.039
2023-07-11,ZVOL,-0.032,29.06,15.0,0.005,0.041
2023-07-11,SQQQ,0.078,70.32,2.61,0.004,0.04
2023-07-12,PULS,-4.437,3875.13,1.01,0.222,0.081
2023-07-12,SOXL,37.5,32752.44,1.95,1.875,1.314
2023-07-12,ZVOL,-9.752,8517.72,15.0,1.463,1.053
2023-07-12,VXZ,13.0,11354.18,3.0,0.65,0.694
2023-07-12,TECL,37.5,32752.44,1.5,1.875,0.733
2023-07-12,SQQQ,-73.811,64466.22,2.71,3.691,3.602
2023-07-13,PULS,-3.564,3231.0,1.01,0.178,0.065
2023-07-13,SOXL,-0.852,772.6,1.83,0.043,0.046
2023-07-13,SVIX,37.5,33991.73,4.0,1.875,1.6
2023-07-13,VXZ,4.32,3916.16,3.0,0.216,0.23
2023-07-13,TECL,-37.504,33994.94,1.5,1.875,0.717
2023-07-14,PULS,-0.095,85.36,1.01,0.005,0.04
2023-07-14,SOXL,1.006,900.8,1.91,0.05,0.049
2023-07-14,SVIX,-38.325,34309.79,4.0,1.916,1.627
2023-07-14,VXZ,0.016,14.0,3.0,0.001,0.039
2023-07-14,TECL,37.5,33570.95,1.5,1.875,0.719
2023-07-17,PULS,-1.683,1567.88,1.01,0.084,0.046
2023-07-17,SOXL,-1.025,954.75,1.78,0.051,0.047
2023-07-17,SVIX,37.5,34943.63,4.0,1.875,1.588
2023-07-17,VXZ,2.117,1972.29,3.0,0.106,0.113
2023-07-17,TECL,-37.409,34859.2,1.5,1.87,0.701
2023-07-18,PULS,-4.962,4651.32,1.01,0.248,0.091
2023-07-18,SOXL,-37.515,35163.66,1.77,1.876,1.195
2023-07-18,SVIX,-37.66,35298.87,4.0,1.883,1.586
2023-07-18,VXZ,5.234,4906.07,3.0,0.262,0.279
2023-07-18,UVXY,75.0,70298.38,2.95,3.75,3.987
2023-07-19,PULS,0.024,22.98,1.01,0.001,0.037
2023-07-19,VXZ,0.034,32.48,3.0,0.002,0.037
2023-07-19,UVXY,0.033,31.37,2.87,0.002,0.037
2023-07-20,PULS,24.002,23060.03,1.01,1.2,0.438
2023-07-20,SOXL,37.5,36028.46,2.06,1.875,1.389
2023-07-20,VXZ,-23.391,22473.2,3.0,1.17,1.233
2023-07-20,TECL,37.5,36028.46,1.5,1.875,0.719
2023-07-20,UVXY,-75.212,72260.42,2.87,3.761,3.884
2023-07-21,PULS,0.02,19.18,1.01,0.001,0.036
2023-07-21,SOXL,-0.042,40.79,2.01,0.002,0.037
2023-07-21,TECL,0.022,21.61,1.5,0.001,0.036
2023-07-24,PULS,0.243,235.56,1.01,0.012,0.037
2023-07-24,SOXL,-37.988,36863.88,2.01,1.899,1.373
2023-07-24,TECL,-37.254,36151.51,1.5,1.863,0.713
2023-07-24,UVXY,75.0,72779.83,3.0,3.75,4.056
2023-07-25,PULS,-9.03,8748.32,1.01,0.452,0.165
2023-07-25,SOXL,37.5,36329.64,1.91,1.875,1.292
2023-07-25,VXZ,8.6,8331.6,3.0,0.43,0.46
2023-07-25,TECL,37.5,36329.64,1.5,1.875,0.703
2023-07-25,UVXY,-74.97,72630.06,3.01,3.748,4.06
2023-07-26,PULS,-4.524,4241.23,1.01,0.226,0.082
2023-07-26,SOXL,-37.135,34813.87,2.0,1.857,1.334
2023-07-26,VXZ,4.136,3877.5,3.0,0.207,0.224
2023-07-26,TECL,-37.164,34841.79,1.5,1.858,0.715
2023-07-26,UVXY,75.0,70312.85,3.13,3.75,4.227
2023-07-27,PULS,4.656,4613.05,1.01,0.233,0.085
2023-07-27,SVIX,37.5,37154.92,4.0,1.875,1.588
2023-07-27,ZVOL,9.0,8917.18,15.0,1.35,0.973
2023-07-27,VXZ,-12.422,12307.65,3.0,0.621,0.662
2023-07-27,TECL,37.5,37154.92,1.5,1.875,0.725
2023-07-27,UVXY,-76.139,75438.75,2.92,3.807,3.996
2023-07-28,PULS,9.466,9664.43,1.01,0.473,0.172
2023-07-28,SOXL,37.5,38285.8,1.78,1.875,1.199
2023-07-28,SVIX,-37.713,38503.19,4.0,1.886,1.567
2023-07-28,ZVOL,-8.921,9107.96,15.0,1.338,0.958
2023-07-28,TECL,-0.332,339.1,1.5,0.017,0.037
2023-07-31,PULS,0.034,34.43,1.01,0.002,0.034
2023-07-31,SOXL,-0.021,21.98,1.76,0.001,0.034
2023-07-31,TECL,-0.012,12.45,1.5,0.001,0.034
2023-08-01,PULS,0.198,204.07,1.02,0.01,0.035
2023-08-01,SOXL,-37.634,38765.52,1.75,1.882,1.187
2023-08-01,SVIX,37.5,38627.78,4.0,1.875,1.564
2023-08-01,TECL,-0.064,66.33,1.5,0.003,0.034
2023-08-02,PULS,-14.682,14166.32,1.02,0.734,0.268
2023-08-02,SVIX,-36.311,35034.42,4.0,1.816,1.595
2023-08-02,ZVOL,13.0,12543.09,15.0,1.95,1.413
2023-08-02,TECL,-37.007,35706.33,1.5,1.85,0.728
2023-08-02,SQQQ,75.0,72363.98,2.75,3.75,3.713
2023-08-03,PULS,-0.03,28.97,1.01,0.001,0.036
2023-08-03,ZVOL,0.035,34.0,15.0,0.005,0.039
2023-08-03,SQQQ,-0.005,5.03,2.73,0.0,0.036
2023-08-04,PULS,-0.009,8.9,1.01,0.0,0.036
2023-08-04,ZVOL,0.006,6.26,15.0,0.001,0.036
2023-08-04,SQQQ,0.003,2.64,2.69,0.0,0.036
2023-08-07,PULS,13.017,12549.49,1.01,0.651,0.238
2023-08-07,ZVOL,-13.26,12783.78,15.0,1.989,1.434
2023-08-07,SQQQ,0.243,234.29,2.76,0.012,0.04
2023-08-08,PULS,-0.013,12.51,1.01,0.001,0.036
2023-08-08,SQQQ,0.013,12.51,2.69,0.001,0.036
2023-08-09,PULS,-11.911,12001.08,1.01,0.596,0.217
2023-08-09,ZVOL,13.0,13097.88,15.0,1.95,1.413
2023-08-09,SQQQ,-1.089,1096.8,2.6,0.054,0.051
2023-08-10,PULS,-0.031,31.19,1.01,0.002,0.035
2023-08-10,ZVOL,-0.049,49.4,15.0,0.007,0.039
2023-08-10,SQQQ,-0.02,19.91,2.61,0.001,0.035
2023-08-11,PULS,-0.01,10.17,1.01,0.0,0.034
2023-08-11,ZVOL,0.003,3.31,15.0,0.0,0.034
2023-08-11,SQQQ,-0.093,95.33,2.56,0.005,0.035
2023-08-14,PULS,12.886,12843.92,1.01,0.644,0.235
2023-08-14,ZVOL,-13.388,13344.46,15.0,2.008,1.446
2023-08-14,SQQQ,0.502,500.54,2.65,0.025,0.042
2023-08-15,PULS,-12.417,12670.22,1.01,0.621,0.227
2023-08-15,ZVOL,13.0,13264.68,15.0,1.95,1.416
2023-08-15,SQQQ,-0.583,594.46,2.57,0.029,0.042
2023-08-16,PULS,-0.031,32.48,1.01,0.002,0.034
2023-08-16,ZVOL,0.031,32.5,15.0,0.005,0.036
2023-08-17,PULS,-9.436,10073.53,1.01,0.472,0.172
2023-08-17,ZVOL,10.913,11650.99,15.0,1.637,1.2
2023-08-17,TECL,75.0,80069.84,1.5,3.75,1.652
2023-08-17,SQQQ,-76.478,81647.3,2.41,3.824,3.312
2023-08-18,PULS,0.007,7.3,1.01,0.0,0.033
2023-08-18,ZVOL,0.0,0.29,15.0,0.0,0.033
2023-08-18,TECL,-0.007,7.6,1.5,0.0,0.033
2023-08-21,PULS,23.09,25888.32,1.01,1.154,0.421
2023-08-21,ZVOL,-22.433,25151.34,15.0,3.365,2.447
2023-08-21,TECL,-75.657,84826.82,1.5,3.783,1.604
2023-08-21,SQQQ,75.0,84089.84,2.52,3.75,3.397
2023-08-22,PULS,0.001,1.67,1.01,0.0,0.031
2023-08-22,SQQQ,-0.001,1.67,2.5,0.0,0.031
2023-08-23,PULS,-9.828,10661.59,1.01,0.491,0.179
2023-08-23,SOXL,37.5,40681.16,2.21,1.875,1.493
2023-08-23,SVIX,37.5,40681.16,4.0,1.875,1.633
2023-08-23,VXZ,8.9,9655.0,3.0,0.445,0.465
2023-08-23,SQQQ,-74.172,80464.22,2.63,3.709,3.508
2023-08-24,PULS,8.151,8392.07,1.01,0.408,0.148
2023-08-24,SOXL,-35.655,36707.66,2.45,1.783,1.572
2023-08-24,SVIX,-37.85,38967.53,4.0,1.893,1.687
2023-08-24,VXZ,-9.541,9822.64,3.0,0.477,0.492
2023-08-24,SQQQ,75.0,77214.15,2.46,3.75,3.323
2023-08-25,PULS,0.035,35.85,1.01,0.002,0.035
2023-08-25,SQQQ,-0.035,35.85,2.52,0.002,0.035
2023-08-28,PULS,-0.029,28.66,1.01,0.001,0.035
2023-08-28,SQQQ,0.029,28.66,2.58,0.001,0.036
2023-08-29,PULS,-15.213,14399.96,1.01,0.761,0.277
2023-08-29,SOXL,37.5,35495.59,2.17,1.875,1.463
2023-08-29,VXZ,12.9,12210.48,3.0,0.645,0.692
2023-08-29,TECL,37.5,35495.59,1.5,1.875,0.753
2023-08-29,SQQQ,-72.787,68896.37,2.76,3.639,3.611
2023-08-30,PULS,0.056,53.24,1.01,0.003,0.037
2023-08-30,SOXL,0.041,39.72,2.14,0.002,0.037
2023-08-30,VXZ,-0.017,16.01,3.0,0.001,0.037
2023-08-30,TECL,0.018,17.7,1.5,0.001,0.037
2023-08-31,PULS,13.228,12813.97,1.01,0.661,0.24
2023-08-31,SOXL,-0.396,383.61,2.1,0.02,0.04
2023-08-31,VXZ,-12.282,11897.86,3.05,0.614,0.673
2023-08-31,TECL,-0.451,436.74,1.5,0.023,0.04
2023-09-01,PULS,-12.849,12515.24,1.02,0.642,0.235
2023-09-01,SOXL,-0.04,39.31,2.08,0.002,0.036
2023-09-01,VXZ,12.7,12370.03,3.05,0.635,0.698
2023-09-01,TECL,-0.111,107.69,1.5,0.006,0.037
2023-09-05,PULS,13.025,12715.16,1.01,0.651,0.238
2023-09-05,SOXL,-37.383,36492.74,2.08,1.869,1.401
2023-09-05,VXZ,-12.552,12253.24,3.08,0.628,0.696
2023-09-05,TECL,-37.791,36891.31,1.5,1.89,0.733
2023-09-05,TLT,75.0,73214.07,0.53,3.75,0.722
2023-09-06,PULS,-8.946,8741.03,1.01,0.447,0.163
2023-09-06,ZVOL,9.0,8793.43,15.0,1.35,0.963
2023-09-06,TLT,-75.054,73330.98,0.53,3.753,0.721
2023-09-06,SQQQ,75.0,73278.59,2.75,3.75,3.713
2023-09-07,PULS,-0.014,13.59,1.01,0.001,0.035
2023-09-07,ZVOL,0.014,13.56,15.0,0.002,0.036
2023-09-08,PULS,0.063,62.73,1.01,0.003,0.036
2023-09-08,ZVOL,-0.016,16.21,15.0,0.002,0.036
2023-09-08,SQQQ,-0.047,46.52,2.7,0.002,0.036
2023-09-11,PULS,0.0,0.29,1.01,0.0,0.036
2023-09-11,ZVOL,-0.001,1.03,15.0,0.0,0.036
2023-09-11,SQQQ,0.001,0.74,2.79,0.0,0.036
2023-09-12,PULS,-0.008,8.11,1.01,0.0,0.035
2023-09-12,ZVOL,0.028,28.14,15.0,0.004,0.037
2023-09-12,SQQQ,0.08,79.25,2.7,0.004,0.036
2023-09-13,PULS,-0.016,16.14,1.01,0.001,0.036
2023-09-13,ZVOL,-0.053,52.54,15.0,0.008,0.04
2023-09-13,SQQQ,0.07,68.68,2.73,0.003,0.036
2023-09-14,PULS,0.05,48.31,1.01,0.002,0.036
2023-09-14,ZVOL,-0.002,2.21,15.0,0.0,0.036
2023-09-14,SQQQ,-0.048,46.1,2.8,0.002,0.037
2023-09-15,PULS,-0.015,15.13,1.01,0.001,0.035
2023-09-15,ZVOL,0.082,82.49,15.0,0.012,0.041
2023-09-15,SQQQ,0.033,33.27,2.66,0.002,0.035
2023-09-18,PULS,-0.031,31.6,1.01,0.002,0.035
2023-09-18,ZVOL,-0.043,43.29,15.0,0.006,0.038
2023-09-18,SQQQ,0.075,74.89,2.67,0.004,0.036
2023-09-19,PULS,-0.012,12.16,1.01,0.001,0.035
2023-09-19,ZVOL,0.016,16.16,15.0,0.002,0.036
2023-09-19,SQQQ,-0.004,4.0,2.65,0.0,0.035
2023-09-20,PULS,-5.034,5238.38,1.01,0.252,0.092
2023-09-20,SOXL,75.0,78043.03,2.71,3.75,3.653
2023-09-20,ZVOL,6.28,6534.95,15.0,0.942,0.666
2023-09-20,SQQQ,-76.246,79339.59,2.58,3.812,3.544
2023-09-21,PULS,-8.497,8415.9,1.01,0.425,0.155
2023-09-21,SOXL,-74.209,73504.19,2.87,3.71,3.834
2023-09-21,ZVOL,7.705,7632.01,15.0,1.156,0.824
2023-09-21,TECL,75.0,74288.08,1.5,3.75,1.686
2023-09-22,PULS,0.008,7.63,1.01,0.0,0.035
2023-09-22,ZVOL,-0.013,12.56,15.0,0.002,0.036
2023-09-22,TECL,0.005,4.93,1.5,0.0,0.035
2023-09-25,PULS,23.015,23053.32,1.01,1.151,0.419
2023-09-25,LABU,75.0,75124.67,13.74,10.302,18.544
2023-09-25,ZVOL,-22.708,22746.07,15.0,3.406,2.428
2023-09-25,TECL,-75.307,75431.92,1.5,3.765,1.675
2023-09-26,PULS,-23.054,23971.31,1.01,1.153,0.42
2023-09-26,LABU,-75.946,78965.77,13.05,9.915,17.846
2023-09-26,ZVOL,24.0,24954.45,15.0,3.6,2.607
2023-09-26,TECL,75.0,77982.64,1.5,3.75,1.732
2023-09-27,PULS,0.006,6.77,1.01,0.0,0.033
2023-09-27,ZVOL,0.015,15.51,15.0,0.002,0.035
2023-09-27,TECL,-0.021,22.28,1.5,0.001,0.034
2023-09-28,PULS,24.021,25656.6,1.01,1.201,0.437
2023-09-28,ZVOL,-24.303,25958.56,15.0,3.646,2.608
2023-09-28,TECL,-74.717,79805.53,1.5,3.736,1.697
2023-09-28,SQQQ,75.0,80107.48,2.44,3.75,3.296
2023-09-29,PULS,-0.044,47.2,1.01,0.002,0.033
2023-09-29,SQQQ,0.044,47.2,2.45,0.002,0.033
2023-10-02,PULS,-0.455,476.64,1.02,0.023,0.036
2023-10-02,SPXL,75.0,78497.99,1.0,3.75,0.999
2023-10-02,SQQQ,-74.545,78021.35,2.51,3.727,3.363
2023-10-03,PULS,-25.795,26169.87,1.01,1.29,0.471
2023-10-03,ZVOL,25.0,25363.17,15.0,3.75,2.737
2023-10-03,SPXL,0.795,806.71,1.0,0.04,0.038
2023-10-04,PULS,25.0,25883.8,1.01,1.25,0.457
2023-10-04,LABU,75.0,77651.39,15.15,11.364,20.455
2023-10-04,ZVOL,-24.929,25810.05,15.0,3.739,2.714
2023-10-04,SPXL,-75.071,77725.13,1.0,3.754,1.012
2023-10-05,PULS,1.737,1931.89,1.01,0.087,0.04
2023-10-05,SOXL,37.5,41708.74,2.72,1.875,1.834
2023-10-05,SVIX,37.5,41708.74,4.0,1.875,1.659
2023-10-05,LABU,-76.737,85349.37,13.77,10.57,19.026
2023-10-06,PULS,0.056,64.45,1.01,0.003,0.031
2023-10-06,SOXL,-0.031,35.4,2.57,0.002,0.031
2023-10-06,SVIX,-0.025,29.05,4.0,0.001,0.031
2023-10-09,PULS,-12.328,14129.86,1.01,0.616,0.225
2023-10-09,SOXL,-0.793,909.23,2.58,0.04,0.041
2023-10-09,SVIX,0.122,139.5,4.0,0.006,0.033
2023-10-09,VXZ,12.9,14784.97,3.0,0.645,0.686
2023-10-10,PULS,-0.014,16.76,1.01,0.001,0.03
2023-10-10,SOXL,0.02,23.06,2.49,0.001,0.03
2023-10-10,SVIX,0.01,11.82,4.0,0.001,0.03
2023-10-10,VXZ,-0.018,20.88,3.0,0.001,0.03
2023-10-11,PULS,0.043,51.31,1.01,0.002,0.03
2023-10-11,SOXL,0.028,33.41,2.44,0.001,0.03
2023-10-11,SVIX,0.009,11.02,4.0,0.0,0.03
2023-10-11,VXZ,0.018,21.63,3.02,0.001,0.03
2023-10-12,PULS,13.375,15850.58,1.01,0.669,0.244
2023-10-12,SOXL,-1.202,1424.88,2.42,0.06,0.052
2023-10-12,SVIX,0.258,305.92,4.0,0.013,0.035
2023-10-12,VXZ,-12.33,14612.85,3.0,0.617,0.661
2023-10-13,PULS,-11.044,12100.43,1.01,0.552,0.201
2023-10-13,SOXL,0.276,302.39,2.63,0.014,0.036
2023-10-13,SVIX,1.768,1937.32,4.0,0.088,0.081
2023-10-13,ZVOL,9.0,9860.72,15.0,1.35,0.99
2023-10-16,PULS,-0.034,39.02,1.01,0.002,0.031
2023-10-16,SOXL,0.034,39.31,2.52,0.002,0.031
2023-10-16,SVIX,0.019,22.02,4.0,0.001,0.031
2023-10-16,ZVOL,-0.019,22.32,15.0,0.003,0.032
2023-10-17,PULS,9.536,10772.05,1.01,0.477,0.174
2023-10-17,SOXL,-36.986,41781.26,2.59,1.849,1.725
2023-10-17,SVIX,-38.646,43655.69,4.0,1.932,1.72
2023-10-17,ZVOL,-8.904,10058.18,15.0,1.336,0.972
2023-10-17,SQQQ,75.0,84723.08,2.66,3.75,3.585
2023-10-18,PULS,0.042,49.06,1.01,0.002,0.03
2023-10-18,SQQQ,-0.042,49.06,2.55,0.002,0.031
2023-10-19,PULS,-11.795,14029.73,1.01,0.59,0.215
2023-10-19,ZVOL,13.0,15463.3,15.0,1.95,1.448
2023-10-19,SQQQ,-1.205,1433.57,2.48,0.06,0.054
2023-10-20,PULS,-3.625,4450.57,1.01,0.181,0.066
2023-10-20,LABU,75.0,92093.34,17.67,13.251,23.852
2023-10-20,ZVOL,4.532,5564.52,15.0,0.68,0.506
2023-10-20,SQQQ,-75.907,93207.28,2.37,3.795,3.241
2023-10-23,PULS,-0.042,49.42,1.01,0.002,0.03
2023-10-23,LABU,-0.008,9.53,18.8,0.002,0.03
2023-10-23,ZVOL,0.05,58.95,15.0,0.008,0.033
2023-10-24,PULS,17.147,21326.29,1.01,0.857,0.312
2023-10-24,LABU,-74.491,92645.58,17.54,13.069,23.524
2023-10-24,ZVOL,-17.656,21959.14,15.0,2.648,1.941
2023-10-24,SQQQ,75.0,93278.43,2.46,3.75,3.323
2023-10-25,PULS,-15.7,20581.97,1.01,0.785,0.286
2023-10-25,SOXL,75.0,98322.5,3.34,3.75,4.509
2023-10-25,ZVOL,17.0,22286.43,15.0,2.55,1.894
2023-10-25,SQQQ,-76.3,100026.96,2.29,3.815,3.15
2023-10-26,PULS,-6.103,7895.64,1.01,0.305,0.111
2023-10-26,SOXL,-74.715,96665.49,3.39,3.736,4.565
2023-10-26,ZVOL,5.818,7526.77,15.0,0.873,0.648
2023-10-26,TECL,75.0,97034.37,1.5,3.75,1.795
2023-10-27,PULS,-0.984,1282.44,1.01,0.049,0.032
2023-10-27,ZVOL,1.575,2052.52,15.0,0.236,0.177
2023-10-27,SPXL,75.0,97732.13,1.0,3.75,1.088
2023-10-27,TECL,-75.591,98502.21,1.5,3.78,1.79
2023-10-30,PULS,24.035,32436.74,1.01,1.202,0.437
2023-10-30,SOXL,75.0,101217.08,3.44,3.75,4.646
2023-10-30,ZVOL,-24.097,32520.74,15.0,3.615,2.666
2023-10-30,SPXL,-74.938,101133.07,1.0,3.747,1.063
2023-10-31,PULS,0.469,643.86,1.01,0.023,0.028
2023-10-31,SOXL,-75.469,103713.5,3.36,3.773,4.559
2023-10-31,SQQQ,75.0,103069.64,2.3,3.75,3.111
2023-11-01,PULS,-10.023,13226.39,1.02,0.501,0.183
2023-11-01,SOXL,37.5,49484.65,3.13,1.875,2.116
2023-11-01,VXZ,9.0,11876.31,3.0,0.45,0.479
