date,ticker,delta_weight_pct,notional_compounding_$,half_spread_bps,drag_composer_bps_of_nav,drag_ibkr_bps_of_nav
2022-06-28,LABD,-1.918,2569.74,3.0,0.096,0.061
2022-06-28,BIL,1.918,2569.74,0.55,0.096,0.031
2022-06-29,LABD,-24.525,32642.38,3.0,1.226,0.786
2022-06-29,BIL,24.525,32642.38,0.55,1.226,0.241
2022-07-08,LABD,25.0,33263.86,3.0,1.25,1.011
2022-07-08,BIL,-25.0,33263.86,0.55,1.25,0.246
2022-07-11,LABD,-27.324,37511.36,3.0,1.366,1.026
2022-07-11,BIL,27.324,37511.36,0.55,1.366,0.269
2022-07-19,LABD,25.0,34308.32,3.0,1.25,1.01
2022-07-19,BIL,-25.0,34308.32,0.55,1.25,0.246
2022-07-20,LABD,0.829,1125.3,3.0,0.041,0.038
2022-07-20,BIL,-0.829,1125.3,0.55,0.041,0.028
2022-07-21,LABD,-25.177,34256.82,3.0,1.259,1.039
2022-07-21,BIL,25.177,34256.82,0.55,1.259,0.248
2022-08-02,UVXY,50.0,68024.13,4.53,2.5,4.08
2022-08-02,BIL,-50.0,68024.13,0.55,2.5,0.492
2022-08-03,UVXY,-48.072,62937.28,4.9,2.404,4.238
2022-08-03,BIL,48.072,62937.28,0.55,2.404,0.473
2022-08-05,UVXY,50.0,65455.99,5.06,2.53,4.555
2022-08-05,BIL,-50.0,65455.99,0.55,2.5,0.492
2022-08-08,UVXY,-50.073,65621.02,5.05,2.526,4.548
2022-08-08,BIL,50.073,65621.02,0.55,2.504,0.493
2022-08-11,LABD,25.0,32754.23,3.0,1.25,1.268
2022-08-11,BIL,-25.0,32754.23,0.55,1.25,0.246
2022-08-12,LABD,-23.073,29472.42,3.05,1.154,1.268
2022-08-12,BIL,23.073,29472.42,0.55,1.154,0.227
2022-08-17,LABD,25.0,31917.45,3.0,1.25,1.247
2022-08-17,TMV,25.0,31917.45,2.0,1.25,0.415
2022-08-17,BIL,-50.0,63834.91,0.55,2.5,0.492
2022-08-18,LABD,-0.436,558.73,3.0,0.022,0.034
2022-08-18,TMV,0.233,299.27,2.0,0.012,0.03
2022-08-18,BIL,0.202,259.46,0.55,0.01,0.028
2022-08-19,LABD,-0.733,964.39,3.0,0.037,0.038
2022-08-19,TMV,-0.54,710.24,2.0,0.027,0.032
2022-08-19,BIL,1.273,1674.64,0.55,0.064,0.03
2022-08-22,LABD,-0.776,1035.68,3.0,0.039,0.038
2022-08-22,TMV,0.078,104.22,2.0,0.004,0.027
2022-08-22,BIL,0.698,931.47,0.55,0.035,0.028
2022-08-23,LABD,1.278,1686.11,3.0,0.064,0.061
2022-08-23,TMV,-0.694,916.0,2.0,0.035,0.033
2022-08-23,BIL,-0.584,770.11,0.55,0.029,0.028
2022-08-24,LABD,1.374,1794.21,3.0,0.069,0.069
2022-08-24,TMV,-0.853,1113.89,2.0,0.043,0.035
2022-08-24,BIL,-0.521,680.32,0.55,0.026,0.028
2022-08-25,LABD,-0.447,579.38,3.0,0.022,0.034
2022-08-25,TMV,0.856,1108.31,2.0,0.043,0.036
2022-08-25,BIL,-0.408,528.93,0.55,0.02,0.028
2022-08-26,LABD,-2.792,3728.14,3.0,0.14,0.127
2022-08-26,TMV,1.295,1728.84,2.0,0.065,0.039
2022-08-26,BIL,1.497,1999.3,0.55,0.075,0.03
2022-08-29,LABD,-0.535,726.06,3.0,0.027,0.034
2022-08-29,TMV,-0.239,323.47,2.0,0.012,0.028
2022-08-29,BIL,0.774,1049.52,0.55,0.039,0.028
2022-08-30,LABD,-0.626,853.97,3.0,0.031,0.035
2022-08-30,TMV,0.38,518.16,2.0,0.019,0.029
2022-08-30,BIL,0.246,335.82,0.55,0.012,0.026
2022-08-31,LABD,0.576,786.55,3.0,0.029,0.034
2022-08-31,TMV,-0.689,941.08,2.0,0.034,0.033
2022-08-31,BIL,0.113,154.53,0.55,0.006,0.026
2022-09-01,LABD,1.583,2158.59,3.0,0.079,0.073
2022-09-01,TMV,-1.466,1998.45,2.0,0.073,0.04
2022-09-01,BIL,-0.117,160.13,0.55,0.006,0.026
2022-09-02,LABD,-1.264,1743.22,3.0,0.063,0.056
2022-09-02,TMV,0.721,994.53,2.0,0.036,0.033
2022-09-02,BIL,0.543,748.69,0.55,0.027,0.027
2022-09-06,LABD,-1.107,1589.11,3.0,0.055,0.046
2022-09-06,TMV,-0.856,1227.9,2.0,0.043,0.033
2022-09-06,BIL,1.963,2817.01,0.55,0.098,0.03
2022-09-07,LABD,2.187,3001.06,3.0,0.109,0.1
2022-09-07,TMV,-24.902,34166.18,2.0,1.245,0.393
2022-09-07,BIL,22.715,31165.12,0.55,1.136,0.224
2022-09-08,LABD,1.791,2400.9,3.0,0.09,0.088
2022-09-08,BIL,-1.791,2400.9,0.55,0.09,0.031
2022-09-09,LABD,0.385,513.39,3.0,0.019,0.032
2022-09-09,BIL,-0.385,513.39,0.55,0.019,0.027
2022-09-12,LABD,0.442,585.54,3.0,0.022,0.033
2022-09-12,BIL,-0.442,585.54,0.55,0.022,0.028
2022-09-13,SVXY,50.0,68789.66,2.0,2.5,1.122
2022-09-13,LABD,-2.784,3829.72,3.0,0.139,0.128
2022-09-13,TMV,25.0,34394.83,2.0,1.25,0.389
2022-09-13,BIL,-72.216,99354.77,0.55,3.611,0.71
2022-09-14,SVXY,-50.568,68806.07,2.0,2.528,1.134
2022-09-14,LABD,0.574,781.41,3.0,0.029,0.034
2022-09-14,TMV,-0.006,8.52,2.0,0.0,0.026
2022-09-14,BIL,50.0,68033.18,0.55,2.5,0.492
2022-09-15,LABD,0.787,1061.37,3.0,0.039,0.038
2022-09-15,TMV,-0.315,424.46,2.0,0.016,0.029
2022-09-15,BIL,-0.472,636.91,0.55,0.024,0.027
2022-09-16,LABD,-1.706,2370.49,3.0,0.085,0.077
2022-09-16,TMV,-24.792,34451.53,2.0,1.24,0.383
2022-09-16,BIL,26.498,36822.02,0.55,1.325,0.261
2022-09-19,LABD,-0.767,1076.56,3.0,0.038,0.036
2022-09-19,BIL,0.767,1076.56,0.55,0.038,0.027
2022-09-20,LABD,-0.086,120.25,3.0,0.004,0.026
2022-09-20,BIL,0.086,120.25,0.55,0.004,0.025
2022-09-21,LABD,-1.941,2800.58,3.0,0.097,0.08
2022-09-21,TMV,25.0,36067.32,2.0,1.25,0.39
2022-09-21,BIL,-23.059,33266.75,0.55,1.153,0.227
2022-09-22,LABD,-0.242,358.66,3.0,0.012,0.027
2022-09-22,TMV,-1.145,1699.11,2.0,0.057,0.035
2022-09-22,BIL,1.386,2057.77,0.55,0.069,0.027
2022-09-23,LABD,-1.179,1770.8,3.0,0.059,0.046
2022-09-23,TMV,0.599,899.28,2.0,0.03,0.029
2022-09-23,BIL,0.58,871.53,0.55,0.029,0.025
2022-09-26,TMF,50.0,77254.25,5.57,2.787,5.017
2022-09-26,LABD,-0.766,1183.81,3.0,0.038,0.034
2022-09-26,TMV,-0.668,1032.75,2.0,0.033,0.029
2022-09-26,BIL,-48.565,75037.69,0.55,2.428,0.477
2022-09-27,TMF,-48.002,71017.44,6.06,2.909,5.237
2022-09-27,SVXY,50.0,73972.81,2.0,2.5,1.166
2022-09-27,LABD,1.154,1707.69,3.0,0.058,0.046
2022-09-27,TMV,-3.152,4663.06,2.0,0.158,0.055
2022-09-28,SVXY,-53.898,75379.71,2.0,2.695,1.243
2022-09-28,UVXY,50.0,69927.94,4.18,2.5,3.766
2022-09-28,LABD,2.669,3732.45,3.0,0.133,0.117
2022-09-28,TMV,-23.771,33244.66,2.0,1.189,0.36
2022-09-28,BIL,25.0,34963.97,0.55,1.25,0.246
2022-09-29,UVXY,-50.068,73050.39,4.0,2.503,3.608
2022-09-29,LABD,-0.976,1423.74,3.0,0.049,0.041
2022-09-29,TMV,25.0,36475.94,2.0,1.25,0.376
2022-09-29,BIL,26.043,37998.19,0.55,1.302,0.256
2022-09-30,LABD,0.571,836.88,3.0,0.029,0.032
2022-09-30,TMV,-25.815,37839.1,2.0,1.291,0.384
2022-09-30,BIL,25.244,37002.22,0.55,1.262,0.248
2022-10-03,UVXY,50.0,72800.56,4.17,2.5,3.75
2022-10-03,LABD,0.444,646.53,3.0,0.022,0.031
2022-10-03,BIL,-50.444,73447.09,0.55,2.522,0.497
2022-10-04,UVXY,0.054,74.14,4.42,0.003,0.027
2022-10-04,LABD,-23.549,32342.81,3.0,1.177,1.09
2022-10-04,BIL,23.495,32268.67,0.55,1.175,0.231
2022-10-05,UVXY,-50.308,69486.46,4.37,2.515,3.954
2022-10-05,LABD,25.0,34530.83,3.0,1.25,1.15
2022-10-05,BIL,25.308,34955.63,0.55,1.265,0.249
2022-10-06,LABD,-0.067,93.14,3.0,0.003,0.026
2022-10-06,BIL,0.067,93.14,0.55,0.003,0.025
2022-10-07,LABD,-2.364,3374.73,3.0,0.118,0.1
2022-10-07,BIL,2.364,3374.73,0.55,0.118,0.031
2022-10-10,LABD,-1.001,1448.66,3.0,0.05,0.041
2022-10-10,BIL,1.001,1448.66,0.55,0.05,0.027
2022-10-11,LABD,0.436,627.36,3.0,0.022,0.031
2022-10-11,TMV,25.0,35961.14,2.0,1.25,0.363
2022-10-11,BIL,-25.436,36588.5,0.55,1.272,0.25
2022-10-12,LABD,0.271,386.94,3.0,0.014,0.029
2022-10-12,TMV,0.153,218.91,2.0,0.008,0.026
2022-10-12,BIL,-0.425,605.85,0.55,0.021,0.026
2022-10-13,SOXS,25.0,35447.36,1.5,1.25,0.212
2022-10-13,UVXY,25.0,35447.36,3.94,1.25,1.773
2022-10-13,LABD,1.099,1558.08,3.0,0.055,0.048
2022-10-13,TMV,-25.812,36598.08,2.0,1.291,0.374
2022-10-13,BIL,-25.287,35854.73,0.55,1.264,0.249
2022-10-14,SOXS,-26.658,40153.45,1.5,1.333,0.223
2022-10-14,UVXY,-24.355,36684.66,3.81,1.218,1.668
2022-10-14,LABD,-0.466,702.43,3.0,0.023,0.03
2022-10-14,TMV,25.0,37656.29,2.0,1.25,0.359
2022-10-14,BIL,26.479,39884.25,0.55,1.324,0.26
2022-10-17,LABD,2.198,3234.27,3.0,0.11,0.098
2022-10-17,TMV,-26.031,38302.97,2.0,1.302,0.372
2022-10-17,BIL,23.833,35068.7,0.55,1.192,0.234
2022-10-18,LABD,0.393,575.57,3.0,0.02,0.03
2022-10-18,BIL,-0.393,575.57,0.55,0.02,0.025
2022-10-19,LABD,-2.736,4156.81,3.0,0.137,0.113
2022-10-19,BIL,2.736,4156.81,0.55,0.137,0.031
2022-10-20,LABD,-0.285,434.41,3.0,0.014,0.027
2022-10-20,BIL,0.285,434.41,0.55,0.014,0.024
2022-10-21,LABD,1.571,2348.13,3.0,0.079,0.068
2022-10-21,BIL,-1.571,2348.13,0.55,0.079,0.028
2022-10-24,LABD,-25.284,37915.35,3.0,1.264,1.078
2022-10-24,BIL,25.284,37915.35,0.55,1.264,0.249
2022-10-28,SOXS,25.0,37486.48,1.5,1.25,0.211
2022-10-28,UVXY,25.0,37486.48,4.99,1.25,2.243
2022-10-28,BIL,-50.0,74972.96,0.55,2.5,0.491
2022-10-31,SOXS,-26.326,39870.26,1.5,1.316,0.221
2022-10-31,UVXY,-24.196,36645.09,5.1,1.233,2.22
2022-10-31,LABD,25.0,37862.29,3.0,1.25,1.181
2022-10-31,BIL,25.522,38653.06,0.55,1.276,0.251
2022-11-01,LABD,-24.521,36895.15,3.0,1.226,1.179
2022-11-01,BIL,24.521,36895.15,0.55,1.226,0.241
2022-11-02,LABD,25.0,37618.51,3.0,1.25,1.155
2022-11-02,BIL,-25.0,37618.51,0.55,1.25,0.246
2022-11-03,LABD,-0.397,600.53,3.0,0.02,0.029
2022-11-03,BIL,0.397,600.53,0.55,0.02,0.024
2022-11-04,LABD,-0.486,740.8,3.0,0.024,0.03
2022-11-04,BIL,0.486,740.8,0.55,0.024,0.024
2022-11-07,LABD,-25.607,39314.05,3.0,1.28,1.123
2022-11-07,BIL,25.607,39314.05,0.55,1.28,0.252
2022-11-10,UVXY,50.0,76783.71,5.34,2.668,4.803
2022-11-10,BIL,-50.0,76783.71,0.55,2.5,0.492
2022-11-11,UVXY,-49.545,75352.76,5.43,2.693,4.847
2022-11-11,BIL,49.545,75352.76,0.55,2.477,0.487
2022-12-09,SVXY,50.0,76230.57,2.0,2.5,1.075
2022-12-09,BIL,-50.0,76230.57,0.55,2.5,0.492
2022-12-12,SVXY,-50.059,76379.96,2.0,2.503,1.075
2022-12-12,BIL,50.059,76379.96,0.55,2.503,0.492
2022-12-19,LABD,25.0,38150.89,3.0,1.25,1.177
2022-12-19,TMV,25.0,38150.89,2.0,1.25,0.391
2022-12-19,BIL,-50.0,76301.79,0.55,2.5,0.493
2022-12-20,LABD,1.374,2096.39,3.0,0.069,0.067
2022-12-20,TMV,-1.368,2086.89,2.0,0.068,0.037
2022-12-20,BIL,-0.006,9.5,0.55,0.0,0.023
2022-12-21,LABD,1.201,1800.8,3.0,0.06,0.062
2022-12-21,TMV,-0.312,467.71,2.0,0.016,0.026
2022-12-21,BIL,-0.889,1333.09,0.55,0.044,0.026
2022-12-22,LABD,0.184,275.11,3.0,0.009,0.026
2022-12-22,TMV,-0.041,60.81,2.0,0.002,0.024
2022-12-22,BIL,-0.143,214.3,0.55,0.007,0.024
2022-12-23,LABD,-1.023,1574.96,3.0,0.051,0.051
2022-12-23,TMV,-0.372,573.08,2.0,0.019,0.026
2022-12-23,BIL,1.396,2148.05,0.55,0.07,0.027
2022-12-27,LABD,-1.231,1964.4,3.0,0.062,0.057
2022-12-27,TMV,-25.567,40806.15,2.0,1.278,0.38
2022-12-27,BIL,26.798,42770.55,0.55,1.34,0.264
2022-12-28,LABD,0.235,373.42,3.0,0.012,0.026
2022-12-28,TMV,25.0,39779.74,2.0,1.25,0.369
2022-12-28,BIL,-25.235,40153.16,0.55,1.262,0.248
2022-12-29,LABD,2.324,3546.35,3.0,0.116,0.12
2022-12-29,TMV,-0.176,268.07,2.0,0.009,0.025
2022-12-29,BIL,-2.148,3278.28,0.55,0.107,0.029
2022-12-30,LABD,0.668,1022.48,3.0,0.033,0.035
2022-12-30,TMV,-25.798,39461.7,2.0,1.29,0.381
2022-12-30,BIL,25.129,38439.21,0.55,1.256,0.247
2023-01-03,LABD,-0.932,1443.03,3.0,0.047,0.047
2023-01-03,TMV,25.0,38716.96,2.0,1.25,0.376
2023-01-03,BIL,-24.068,37273.93,0.55,1.203,0.237
2023-01-04,LABD,-24.081,36327.22,3.0,1.204,1.281
2023-01-04,TMV,-24.619,37138.55,2.0,1.231,0.376
2023-01-04,BIL,48.7,73465.78,0.55,2.435,0.479
2023-01-05,LABD,25.0,37706.27,3.0,1.25,1.306
2023-01-05,TMV,25.0,37706.27,2.0,1.25,0.383
2023-01-05,BIL,-50.0,75412.53,0.55,2.5,0.492
2023-01-06,UVXY,50.0,73904.27,7.9,3.949,7.109
2023-01-06,LABD,-24.927,36844.97,3.0,1.246,1.324
2023-01-06,TMV,-24.083,35597.29,2.0,1.204,0.377
2023-01-06,BIL,-0.989,1462.01,0.55,0.049,0.026
2023-01-09,UVXY,-50.269,74682.94,7.81,3.927,7.069
2023-01-09,BIL,50.269,74682.94,0.55,2.513,0.494
2023-02-03,UVXY,50.0,74476.79,10.22,5.112,9.202
2023-02-03,BIL,-50.0,74476.79,0.55,2.5,0.492
2023-02-06,UVXY,-50.999,77481.67,9.82,5.01,9.018
2023-02-06,LABD,25.0,37981.75,3.73,1.25,1.679
2023-02-06,TMV,25.0,37981.75,2.0,1.25,0.396
2023-02-06,BIL,0.999,1518.16,0.55,0.05,0.026
2023-02-07,LABD,0.474,720.56,3.8,0.024,0.032
2023-02-07,TMV,-25.559,38890.38,2.0,1.278,0.401
2023-02-07,BIL,25.085,38169.82,0.55,1.254,0.247
2023-02-08,LABD,-1.915,2988.77,3.44,0.096,0.118
2023-02-08,TMV,25.0,39027.25,2.0,1.25,0.394
2023-02-08,BIL,-23.085,36038.47,0.55,1.154,0.227
2023-02-09,LABD,-0.509,808.19,3.31,0.025,0.03
2023-02-09,TMV,-0.281,446.65,2.0,0.014,0.025
2023-02-09,BIL,0.791,1254.83,0.55,0.04,0.024
2023-02-10,LABD,-0.115,185.28,3.25,0.006,0.024
2023-02-10,TMV,-25.564,41114.22,2.0,1.278,0.394
2023-02-10,BIL,25.679,41299.5,0.55,1.284,0.253
2023-02-13,LABD,0.102,163.51,3.27,0.005,0.023
2023-02-13,TMV,25.0,40150.94,2.0,1.25,0.389
2023-02-13,BIL,-25.102,40314.45,0.55,1.255,0.247
2023-02-14,LABD,0.182,292.06,3.29,0.009,0.025
2023-02-14,TMV,-0.186,298.49,2.0,0.009,0.024
2023-02-14,BIL,0.004,6.43,0.55,0.0,0.022
2023-02-15,LABD,0.269,434.49,3.31,0.013,0.026
2023-02-15,TMV,-0.534,862.71,2.0,0.027,0.027
2023-02-15,BIL,0.265,428.22,0.55,0.013,0.022
2023-02-16,LABD,-0.516,851.85,3.17,0.026,0.029
2023-02-16,TMV,-0.531,876.4,2.0,0.027,0.027
2023-02-16,BIL,1.047,1728.25,0.55,0.052,0.024
2023-02-17,LABD,1.143,1845.1,3.4,0.057,0.07
2023-02-17,TMV,-0.015,24.77,2.0,0.001,0.022
2023-02-17,BIL,-1.128,1820.33,0.55,0.056,0.025
2023-02-21,LABD,-2.033,3438.83,3.0,0.102,0.11
2023-02-21,TMV,-0.263,444.84,2.0,0.013,0.023
2023-02-21,BIL,2.295,3883.67,0.55,0.115,0.027
2023-02-22,LABD,0.366,609.86,3.09,0.018,0.027
2023-02-22,TMV,0.35,584.61,2.0,0.018,0.024
2023-02-22,BIL,-0.716,1194.47,0.55,0.036,0.023
2023-02-23,LABD,-0.365,606.36,3.06,0.018,0.027
2023-02-23,TMV,0.584,970.42,2.0,0.029,0.027
2023-02-23,BIL,-0.219,364.06,0.55,0.011,0.022
2023-02-24,LABD,-1.075,1835.46,3.0,0.054,0.056
2023-02-24,TMV,-0.28,477.46,2.0,0.014,0.023
2023-02-24,BIL,1.354,2312.91,0.55,0.068,0.024
2023-02-27,LABD,0.425,720.42,3.0,0.021,0.027
2023-02-27,TMV,-0.034,58.11,2.0,0.002,0.021
2023-02-27,BIL,-0.391,662.32,0.55,0.02,0.022
2023-02-28,LABD,0.359,603.44,3.0,0.018,0.026
2023-02-28,TMV,0.137,229.9,2.0,0.007,0.022
2023-02-28,BIL,-0.496,833.34,0.55,0.025,0.022
2023-03-01,LABD,0.387,653.42,3.02,0.019,0.027
2023-03-01,TMV,-0.653,1101.32,2.0,0.033,0.027
2023-03-01,BIL,0.265,447.9,0.55,0.013,0.021
2023-03-02,LABD,-0.291,497.97,3.0,0.015,0.025
2023-03-02,TMV,-0.364,622.43,2.0,0.018,0.024
2023-03-02,BIL,0.655,1120.4,0.55,0.033,0.022
2023-03-03,LABD,-24.701,41079.68,3.07,1.235,1.365
2023-03-03,TMV,-23.885,39722.17,2.0,1.194,0.364
2023-03-03,BIL,48.585,80801.85,0.55,2.429,0.478
2023-03-06,LABD,25.0,41560.42,3.0,1.25,1.325
2023-03-06,TMV,25.0,41560.42,2.0,1.25,0.378
2023-03-06,BIL,-50.0,83120.85,0.55,2.5,0.492
2023-03-07,LABD,-0.228,378.71,3.0,0.011,0.025
2023-03-07,TMV,0.363,601.42,2.0,0.018,0.025
2023-03-07,BIL,-0.134,222.72,0.55,0.007,0.021
2023-03-08,LABD,-0.424,705.92,3.0,0.021,0.027
2023-03-08,TMV,0.183,305.5,2.0,0.009,0.023
2023-03-08,BIL,0.24,400.43,0.55,0.012,0.022
2023-03-09,LABD,-26.831,45707.37,3.0,1.342,1.306
2023-03-09,TMV,-24.276,41355.48,2.0,1.214,0.37
2023-03-09,BIL,51.107,87062.85,0.55,2.555,0.502
2023-03-10,UVXY,50.0,85151.62,8.32,4.16,7.488
2023-03-10,BIL,-50.0,85151.62,0.55,2.5,0.491
2023-03-13,SVXY,50.0,87310.14,2.0,2.5,1.054
2023-03-13,UVXY,-51.252,89495.78,7.91,4.055,7.298
2023-03-13,BIL,1.252,2185.64,0.55,0.063,0.023
2023-03-14,SVXY,-50.744,89909.69,2.0,2.537,1.053
2023-03-14,UVXY,50.0,88591.59,8.67,4.333,7.799
2023-03-14,BIL,0.744,1318.09,0.55,0.037,0.022
2023-03-15,UVXY,-2.691,5042.31,7.78,0.209,0.377
2023-03-15,BIL,2.691,5042.31,0.55,0.135,0.026
2023-03-16,UVXY,3.505,6139.1,8.94,0.314,0.564
2023-03-16,BIL,-3.505,6139.1,0.55,0.175,0.034
2023-03-17,UVXY,-3.45,6491.79,7.79,0.269,0.484
2023-03-17,BIL,3.45,6491.79,0.55,0.173,0.034
2023-03-20,UVXY,-48.39,88177.4,8.31,4.019,7.234
2023-03-20,BIL,48.39,88177.4,0.55,2.419,0.475
2023-03-21,UVXY,50.0,91065.39,9.51,4.753,8.555
2023-03-21,BIL,-50.0,91065.39,0.55,2.5,0.491
2023-03-22,UVXY,-50.973,94650.83,9.14,4.659,8.387
2023-03-22,BIL,50.973,94650.83,0.54,2.549,0.5
2023-03-27,UVXY,50.0,92846.9,9.82,4.912,8.841
2023-03-27,BIL,-50.0,92846.9,0.54,2.5,0.49
2023-03-28,UVXY,-49.145,89701.65,10.16,4.994,8.99
2023-03-28,BIL,49.145,89701.65,0.54,2.457,0.482
2023-04-10,UVXY,50.0,91316.55,11.52,5.76,10.369
2023-04-10,BIL,-50.0,91316.55,0.55,2.5,0.492
2023-04-11,UVXY,-49.649,90008.72,11.68,5.8,10.44
2023-04-11,BIL,49.649,90008.72,0.55,2.482,0.488
2023-04-17,LABD,25.0,45355.22,3.05,1.25,1.374
2023-04-17,BIL,-25.0,45355.22,0.55,1.25,0.245
2023-04-18,LABD,-0.26,473.8,3.01,0.013,0.023
2023-04-18,TMV,25.0,45506.34,2.0,1.25,0.393
2023-04-18,BIL,-24.74,45032.54,0.55,1.237,0.243
2023-04-19,LABD,0.66,1193.23,3.12,0.033,0.037
2023-04-19,TMV,-0.278,501.35,2.0,0.014,0.022
2023-04-19,BIL,-0.383,691.88,0.55,0.019,0.02
2023-04-20,LABD,-26.174,47644.74,3.0,1.309,1.397
2023-04-20,TMV,-24.191,44035.91,2.0,1.21,0.383
2023-04-20,BIL,50.365,91680.64,0.55,2.518,0.494
2023-05-01,SVXY,50.0,90965.98,2.0,2.5,0.966
2023-05-01,LABD,25.0,45482.99,3.19,1.25,1.435
2023-05-01,TMV,25.0,45482.99,2.0,1.25,0.391
2023-05-01,BIL,-100.0,181931.96,0.55,5.0,0.984
2023-05-02,SVXY,-49.307,88866.89,2.0,2.465,0.963
2023-05-02,LABD,-27.3,49203.37,3.0,1.365,1.455
2023-05-02,TMV,-23.394,42163.09,2.0,1.17,0.376
2023-05-02,BIL,100.0,180233.35,0.55,5.0,0.985
2023-05-17,LABD,25.0,45140.41,3.73,1.25,1.677
2023-05-17,BIL,-25.0,45140.41,0.55,1.25,0.246
2023-05-18,LABD,-0.627,1141.97,3.6,0.031,0.041
2023-05-18,BIL,0.627,1141.97,0.55,0.031,0.021
2023-05-19,LABD,0.448,811.92,3.69,0.022,0.03
2023-05-19,TMV,25.0,45262.53,2.0,1.25,0.382
2023-05-19,BIL,-25.448,46074.45,0.55,1.272,0.25
2023-05-22,LABD,1.412,2519.71,3.97,0.071,0.101
2023-05-22,TMV,-0.674,1202.62,2.0,0.034,0.026
2023-05-22,BIL,-0.738,1317.09,0.55,0.037,0.022
2023-05-23,LABD,-0.053,93.8,3.97,0.003,0.021
2023-05-23,TMV,-24.882,44327.42,2.0,1.244,0.38
2023-05-23,BIL,24.934,44421.22,0.55,1.247,0.245
2023-05-24,LABD,-1.056,1907.24,3.75,0.053,0.071
2023-05-24,BIL,1.056,1907.24,0.55,0.053,0.022
2023-05-25,LABD,-1.449,2671.28,3.47,0.072,0.091
2023-05-25,TMV,25.0,46081.81,2.0,1.25,0.379
2023-05-25,BIL,-23.551,43410.53,0.55,1.178,0.231
2023-05-26,LABD,0.304,553.64,3.56,0.015,0.025
2023-05-26,TMV,0.295,536.76,2.0,0.015,0.022
2023-05-26,BIL,-0.599,1090.4,0.55,0.03,0.021
2023-05-30,LABD,-25.823,47110.69,3.44,1.291,1.598
2023-05-30,TMV,-24.266,44269.29,2.0,1.213,0.374
2023-05-30,BIL,50.089,91379.98,0.54,2.504,0.491
2023-06-07,LABD,25.0,45652.52,4.08,1.25,1.835
2023-06-07,BIL,-25.0,45652.52,0.55,1.25,0.246
2023-06-08,LABD,-24.944,45529.2,4.09,1.247,1.836
2023-06-08,BIL,24.944,45529.2,0.55,1.247,0.245
2023-06-13,LABD,25.0,45628.24,4.38,1.25,1.972
2023-06-13,TMV,25.0,45628.24,2.0,1.25,0.383
2023-06-13,BIL,-50.0,91256.48,0.55,2.5,0.491
2023-06-14,LABD,-26.066,47842.81,4.18,1.303,1.96
2023-06-14,TMV,-24.229,44470.97,2.0,1.211,0.374
2023-06-14,BIL,50.296,92313.78,0.55,2.515,0.494
2023-07-05,LABD,25.0,45988.85,3.45,1.25,1.551
2023-07-05,TMV,25.0,45988.85,2.0,1.25,0.384
2023-07-05,BIL,-50.0,91977.71,0.55,2.5,0.492
2023-07-06,LABD,-0.583,1097.09,3.29,0.029,0.035
2023-07-06,TMV,-0.492,925.52,2.0,0.025,0.024
2023-07-06,BIL,1.076,2022.61,0.55,0.054,0.022
2023-07-07,LABD,0.165,311.54,3.3,0.008,0.021
2023-07-07,TMV,-0.391,738.49,2.0,0.02,0.022
2023-07-07,BIL,0.226,426.96,0.55,0.011,0.019
2023-07-10,LABD,1.666,3075.55,3.62,0.083,0.108
2023-07-10,TMV,-0.495,913.19,2.0,0.025,0.024
2023-07-10,BIL,-1.171,2162.36,0.55,0.059,0.022
2023-07-11,LABD,-25.306,46704.72,3.57,1.265,1.628
2023-07-11,TMV,-24.691,45569.37,2.0,1.235,0.373
2023-07-11,BIL,49.997,92274.09,0.55,2.5,0.492
2023-08-01,LABD,25.0,46265.76,3.51,1.25,1.581
2023-08-01,BIL,-25.0,46265.76,0.55,1.25,0.246
2023-08-02,LABD,-25.845,48365.87,3.36,1.292,1.563
2023-08-02,BIL,25.845,48365.87,0.55,1.292,0.254
2023-08-03,LABD,25.0,46793.55,3.25,1.25,1.464
2023-08-03,BIL,-25.0,46793.55,0.55,1.25,0.246
2023-08-04,LABD,-25.045,46903.28,3.24,1.252,1.463
2023-08-04,BIL,25.045,46903.28,0.55,1.252,0.246
2023-08-15,LABD,25.0,46863.89,3.11,1.25,1.398
2023-08-15,BIL,-25.0,46863.89,0.55,1.25,0.246
2023-08-16,LABD,-26.222,49966.32,3.0,1.311,1.387
2023-08-16,BIL,26.222,49966.32,0.55,1.311,0.258
2023-08-21,LABD,25.0,47656.26,3.0,1.25,1.335
2023-08-21,BIL,-25.0,47656.26,0.55,1.25,0.245
2023-08-22,LABD,-0.02,38.35,3.0,0.001,0.019
2023-08-22,BIL,0.02,38.35,0.55,0.001,0.018
2023-08-23,LABD,-24.662,46818.06,3.0,1.233,1.334
2023-08-23,BIL,24.662,46818.06,0.55,1.233,0.242
2023-08-25,LABD,25.0,47460.5,3.0,1.25,1.345
2023-08-25,TMV,25.0,47460.5,2.0,1.25,0.363
2023-08-25,BIL,-50.0,94921.0,0.54,2.5,0.49
2023-08-28,LABD,-24.866,47040.08,3.01,1.243,1.347
2023-08-28,TMV,-24.973,47242.44,2.0,1.249,0.701
2023-08-28,BIL,49.839,94282.52,0.54,2.492,0.489
2023-09-05,LABD,25.0,47323.76,3.1,1.25,1.394
2023-09-05,TMV,25.0,47323.76,2.0,1.25,0.681
2023-09-05,BIL,-50.0,94647.52,0.55,2.5,0.492
