date,ticker,delta_weight_pct,notional_compounding_$,half_spread_bps,drag_composer_bps_of_nav,drag_ibkr_bps_of_nav
2022-05-10,VBF,100.0,73220.43,3.11,5.0,5.6
2022-05-10,LABU,-100.0,73220.43,8.5,8.503,15.306
2022-05-11,VBF,-100.0,72962.49,3.12,5.0,5.614
2022-05-11,LABU,100.0,72962.49,10.87,10.87,19.565
2022-05-13,VBF,100.0,93961.83,3.16,5.0,5.689
2022-05-13,LABU,-100.0,93961.83,8.43,8.432,15.177
2022-05-17,VBF,-100.0,95407.27,3.11,5.0,5.597
2022-05-17,ANGL,100.0,95407.27,1.78,5.0,3.21
2022-05-24,VBF,100.0,96260.8,3.11,5.0,5.59
2022-05-24,ANGL,-100.0,96260.8,1.77,5.0,3.178
2022-05-27,VBF,-100.0,96997.34,3.08,5.0,5.542
2022-05-27,UDOW,100.0,96997.34,1.5,5.0,1.792
2022-06-03,TNA,100.0,94380.8,1.11,5.0,1.997
2022-06-03,UDOW,-100.0,94380.8,1.5,5.0,1.82
2022-06-15,VBF,100.0,72527.64,3.28,5.0,5.906
2022-06-15,TNA,-100.0,72527.64,1.44,5.0,2.596
2022-06-23,VBF,-100.0,73450.81,3.24,5.0,5.825
2022-06-23,ANGL,100.0,73450.81,1.83,5.0,3.286
2022-06-24,ANGL,-100.0,73696.63,1.82,5.0,3.272
2022-06-24,TLT,100.0,73696.63,0.5,5.0,0.827
2022-06-27,LQD,100.0,72993.25,0.5,5.0,0.846
2022-06-27,TLT,-100.0,72993.25,0.5,5.0,0.832
2022-06-28,LQD,-100.0,72898.44,0.5,5.0,0.846
2022-06-28,ANGL,100.0,72898.44,1.84,5.0,3.317
2022-07-06,TQQQ,100.0,72737.19,1.91,5.0,3.443
2022-07-06,ANGL,-100.0,72737.19,1.85,5.0,3.335
2022-07-19,TQQQ,-100.0,79110.82,1.76,5.0,3.162
2022-07-19,TNA,100.0,79110.82,1.32,5.0,2.373
2022-07-21,TQQQ,100.0,84009.34,1.6,5.0,2.888
2022-07-21,TNA,-100.0,84009.34,1.24,5.0,2.232
2022-07-22,TQQQ,-100.0,79532.4,1.69,5.0,3.048
2022-07-22,UDOW,100.0,79532.4,1.5,5.0,1.952
2022-07-26,TNA,100.0,78289.49,1.31,5.0,2.352
2022-07-26,UDOW,-100.0,78289.49,1.5,5.0,1.97
2022-07-29,SSO,100.0,88736.53,1.0,5.0,1.72
2022-07-29,TNA,-100.0,88736.53,1.15,5.0,2.073
2022-08-01,SSO,-100.0,88079.65,1.0,5.0,1.728
2022-08-01,TNA,100.0,88079.65,1.15,5.0,2.075
2022-08-04,TQQQ,100.0,91133.93,1.38,5.0,2.49
2022-08-04,TNA,-100.0,91133.93,1.11,5.0,2.004
2022-08-05,TQQQ,-100.0,88873.99,1.42,5.0,2.55
2022-08-05,TNA,100.0,88873.99,1.09,5.0,1.961
2022-08-16,TNA,-100.0,103002.84,1.0,5.0,1.721
2022-08-16,UDOW,100.0,103002.84,1.5,5.0,1.736
2022-08-23,TNA,100.0,92209.36,1.1,5.0,1.98
2022-08-23,UDOW,-100.0,92209.36,1.5,5.0,1.85
2022-08-26,VBF,100.0,88689.53,3.19,5.0,5.751
2022-08-26,TNA,-100.0,88689.53,1.14,5.0,2.057
2022-08-31,VBF,-100.0,88314.52,3.21,5.0,5.769
2022-08-31,SPAB,100.0,88314.52,1.91,5.0,3.446
2022-09-01,VBF,100.0,87828.16,3.24,5.0,5.825
2022-09-01,SPAB,-100.0,87828.16,1.93,5.0,3.468
2022-09-02,VBF,-100.0,88532.2,3.21,5.0,5.773
2022-09-02,TECL,100.0,88532.2,1.63,5.0,2.94
2022-09-07,TECL,-100.0,90723.67,1.59,5.0,2.866
2022-09-07,SPAB,100.0,90723.67,1.93,5.0,3.468
2022-09-08,TLT,100.0,90350.83,0.5,5.0,0.851
2022-09-08,SPAB,-100.0,90350.83,1.93,5.0,3.479
2022-09-09,TLT,-100.0,90458.76,0.5,5.0,0.85
2022-09-09,SPAB,100.0,90458.76,1.93,5.0,3.48
2022-09-13,BSV,100.0,89701.63,1.0,5.0,1.358
2022-09-13,SPAB,-100.0,89701.63,1.95,5.0,3.506
2022-09-22,BSV,-100.0,88793.84,1.0,5.0,1.366
2022-09-22,TECL,100.0,88793.84,1.97,5.0,3.543
2022-09-26,SMH,100.0,83359.34,1.0,5.0,0.842
2022-09-26,TECL,-100.0,83359.34,2.09,5.0,3.77
2022-09-27,SMH,-100.0,83904.6,1.0,5.0,0.839
2022-09-27,TECL,100.0,83904.6,2.08,5.0,3.752
2022-09-28,VBF,100.0,86298.88,3.42,5.0,6.148
2022-09-28,TECL,-100.0,86298.88,2.02,5.0,3.644
2022-09-29,VBF,-100.0,85090.57,3.46,5.0,6.228
2022-09-29,TECL,100.0,85090.57,2.19,5.0,3.951
2022-10-03,TECL,-100.0,87353.77,2.14,5.0,3.845
2022-10-03,ANGL,100.0,87353.77,1.89,5.0,3.401
2022-10-04,ANGL,-100.0,88516.97,1.86,5.0,3.353
2022-10-04,TLT,100.0,88516.97,0.5,5.0,0.878
2022-10-11,SMH,100.0,85283.37,1.0,5.0,0.868
2022-10-11,TLT,-100.0,85283.37,0.5,5.0,0.901
2022-10-13,SMH,-100.0,87275.87,1.0,5.0,0.859
2022-10-13,SPAB,100.0,87275.87,2.03,5.0,3.65
2022-10-17,TLT,100.0,86867.78,0.51,5.0,0.918
2022-10-17,SPAB,-100.0,86867.78,2.04,5.0,3.663
2022-10-21,TLT,-100.0,82426.09,0.54,5.0,0.966
2022-10-21,UDOW,100.0,82426.09,1.5,5.0,2.099
2022-10-27,TLT,100.0,90136.12,0.51,5.0,0.923
2022-10-27,UDOW,-100.0,90136.12,1.5,5.0,1.983
2022-10-28,TLT,-100.0,89424.83,0.52,5.0,0.93
2022-10-28,UDOW,100.0,89424.83,1.5,5.0,1.898
2022-11-08,TLT,100.0,91509.38,0.53,5.0,0.954
2022-11-08,UDOW,-100.0,91509.38,1.5,5.0,1.87
2022-11-10,TLT,-100.0,95244.79,0.51,5.0,0.916
2022-11-10,UDOW,100.0,95244.79,1.5,5.0,1.822
2022-12-08,ANGL,100.0,95601.88,1.83,5.0,3.294
2022-12-08,UDOW,-100.0,95601.88,1.5,5.0,1.817
2022-12-09,ANGL,-100.0,95503.45,1.83,5.0,3.294
2022-12-09,TLT,100.0,95503.45,0.5,5.0,0.861
2022-12-12,BSV,100.0,95710.69,1.0,5.0,1.361
2022-12-12,TLT,-100.0,95710.69,0.5,5.0,0.859
2022-12-13,BSV,-100.0,95980.01,1.0,5.0,1.358
2022-12-13,UDOW,100.0,95980.01,1.5,5.0,1.787
2022-12-14,ANGL,100.0,94580.71,1.81,5.0,3.26
2022-12-14,UDOW,-100.0,94580.71,1.5,5.0,1.802
2022-12-19,ANGL,-100.0,93525.09,1.83,5.0,3.293
2022-12-19,TLT,100.0,93525.09,0.5,5.0,0.867
2022-12-20,LQD,100.0,91770.22,0.5,5.0,0.859
2022-12-20,TLT,-100.0,91770.22,0.5,5.0,0.878
2022-12-21,LQD,-100.0,92303.44,0.5,5.0,0.855
2022-12-21,TLT,100.0,92303.44,0.5,5.0,0.877
2022-12-28,QLD,100.0,88518.71,1.49,5.0,2.691
2022-12-28,TLT,-100.0,88518.71,0.5,5.0,0.904
2022-12-29,QLD,-100.0,92709.93,1.43,5.0,2.566
2022-12-29,TLT,100.0,92709.93,0.5,5.0,0.896
2023-01-05,BSV,100.0,95006.65,1.0,5.0,1.362
2023-01-05,TLT,-100.0,95006.65,0.5,5.0,0.879
2023-01-06,BSV,-100.0,95438.02,1.0,5.0,1.358
2023-01-06,TLT,100.0,95438.02,0.5,5.0,0.868
2023-01-10,TLT,-100.0,94261.56,0.5,5.0,0.875
2023-01-10,TNA,100.0,94261.56,1.43,5.0,2.57
2023-01-20,TQQQ,100.0,100618.13,2.45,5.0,4.414
2023-01-20,TNA,-100.0,100618.13,1.34,5.0,2.405
2023-01-31,TQQQ,-100.0,112936.25,2.18,5.0,3.928
2023-01-31,TNA,100.0,112936.25,1.21,5.0,2.181
2023-02-02,TQQQ,100.0,125067.45,1.86,5.0,3.344
2023-02-02,TNA,-100.0,125067.45,1.09,5.0,1.967
2023-02-03,TQQQ,-100.0,118484.41,1.96,5.0,3.527
2023-02-03,TNA,100.0,118484.41,1.12,5.0,2.011
2023-02-06,TQQQ,100.0,113232.71,2.01,5.0,3.619
2023-02-06,TNA,-100.0,113232.71,1.17,5.0,2.102
2023-02-10,TQQQ,-100.0,108339.7,2.1,5.0,3.778
2023-02-10,SSO,100.0,108339.7,1.0,5.0,1.797
2023-02-14,TQQQ,100.0,110668.84,1.96,5.0,3.531
2023-02-14,SSO,-100.0,110668.84,1.0,5.0,1.769
2023-02-17,TQQQ,-100.0,104265.26,2.08,5.0,3.744
2023-02-17,TNA,100.0,104265.26,1.2,5.0,2.153
2023-02-21,TQQQ,100.0,95013.18,2.24,5.0,4.027
2023-02-21,TNA,-100.0,95013.18,1.31,5.0,2.36
2023-02-23,BSV,100.0,97377.72,1.0,5.0,1.363
2023-02-23,TQQQ,-100.0,97377.72,2.18,5.0,3.925
2023-02-28,BSV,-100.0,97135.81,1.0,5.0,1.365
2023-02-28,LQD,100.0,97135.81,0.5,5.0,0.864
2023-03-01,BSV,100.0,96431.12,1.0,5.0,1.369
2023-03-01,LQD,-100.0,96431.12,0.5,5.0,0.87
2023-03-02,BSV,-100.0,96332.32,1.0,5.0,1.369
2023-03-02,SPAB,100.0,96332.32,2.01,5.0,3.612
2023-03-03,BSV,100.0,96966.8,1.0,5.0,1.367
2023-03-03,SPAB,-100.0,96966.8,1.99,5.0,3.584
2023-03-09,VBF,100.0,96854.51,3.17,5.0,5.714
2023-03-09,BSV,-100.0,96854.51,1.0,5.0,1.368
2023-03-13,VBF,-100.0,98474.39,3.12,5.0,5.614
2023-03-13,ANGL,100.0,98474.39,1.84,5.0,3.31
2023-03-15,TQQQ,100.0,98590.09,2.16,5.0,3.894
2023-03-15,ANGL,-100.0,98590.09,1.83,5.0,3.303
2023-04-05,TQQQ,-100.0,115264.53,1.86,5.0,3.347
2023-04-05,UDOW,100.0,115264.53,1.5,5.0,1.9
2023-04-19,SSO,100.0,118975.41,1.0,5.0,1.769
2023-04-19,UDOW,-100.0,118975.41,1.5,5.0,1.863
2023-04-20,SSO,-100.0,117484.28,1.0,5.0,1.784
2023-04-20,UDOW,100.0,117484.28,1.5,5.0,1.873
2023-04-25,VBF,100.0,114707.23,3.22,5.0,5.803
2023-04-25,UDOW,-100.0,114707.23,1.5,5.0,1.899
2023-04-26,VBF,-100.0,115622.93,3.19,5.0,5.751
2023-04-26,ANGL,100.0,115622.93,1.81,5.0,3.256
2023-04-27,TQQQ,100.0,115629.38,1.81,5.0,3.25
2023-04-27,ANGL,-100.0,115629.38,1.81,5.0,3.253
2023-05-03,TQQQ,-100.0,112130.88,1.86,5.0,3.348
2023-05-03,ANGL,100.0,112130.88,1.82,5.0,3.277
2023-05-05,TQQQ,100.0,111893.11,1.77,5.0,3.19
2023-05-05,ANGL,-100.0,111893.11,1.82,5.0,3.281
2023-06-07,TQQQ,-100.0,138602.8,1.43,5.0,2.573
2023-06-07,TNA,100.0,138602.8,1.39,5.0,2.504
2023-06-09,SSO,100.0,133336.59,1.0,5.0,1.692
2023-06-09,TNA,-100.0,133336.59,1.44,5.0,2.6
2023-06-12,TQQQ,100.0,135642.3,1.3,5.0,2.338
2023-06-12,SSO,-100.0,135642.3,1.0,5.0,1.671
2023-06-13,UPRO,100.0,138530.19,1.1,5.0,1.986
2023-06-13,TQQQ,-100.0,138530.19,1.27,5.0,2.287
2023-06-14,UPRO,-100.0,138754.55,1.1,5.0,1.981
2023-06-14,TQQQ,100.0,138754.55,1.24,5.0,2.239
2023-06-15,TQQQ,-100.0,143474.63,1.2,5.0,2.163
2023-06-15,VIXM,100.0,143474.63,4.0,5.0,4.931
2023-06-16,UPRO,100.0,140936.08,1.07,5.0,1.931
2023-06-16,VIXM,-100.0,140936.08,4.0,5.0,4.98
2023-06-20,UPRO,-100.0,138586.92,1.09,5.0,1.961
2023-06-20,TQQQ,100.0,138586.92,1.23,5.0,2.217
2023-06-21,TQQQ,-100.0,132894.27,1.29,5.0,2.317
2023-06-21,SSO,100.0,132894.27,1.0,5.0,1.658
2023-06-22,TQQQ,100.0,133704.06,1.25,5.0,2.242
2023-06-22,SSO,-100.0,133704.06,1.0,5.0,1.65
2023-06-26,TQQQ,-100.0,124482.08,1.34,5.0,2.406
2023-06-26,SSO,100.0,124482.08,1.0,5.0,1.678
2023-07-07,TQQQ,100.0,128163.44,1.25,5.0,2.257
2023-07-07,SSO,-100.0,128163.44,1.0,5.0,1.643
2023-07-10,TQQQ,-100.0,128127.68,1.25,5.0,2.256
2023-07-10,TNA,100.0,128127.68,1.4,5.0,2.529
2023-07-11,SSO,100.0,131484.67,1.0,5.0,1.623
2023-07-11,TNA,-100.0,131484.67,1.37,5.0,2.462
2023-07-13,TQQQ,100.0,135390.39,1.13,5.0,2.043
2023-07-13,SSO,-100.0,135390.39,1.0,5.0,1.59
2023-07-20,TQQQ,-100.0,132211.99,1.16,5.0,2.09
2023-07-20,UDOW,100.0,132211.99,1.5,5.0,1.77
2023-08-04,TLT,100.0,129610.4,0.52,5.0,0.932
2023-08-04,UDOW,-100.0,129610.4,1.5,5.0,1.789
2023-08-17,LABU,100.0,125333.15,11.01,11.013,19.824
2023-08-17,TLT,-100.0,125333.15,0.54,5.0,0.963
2023-08-18,LABU,-100.0,127962.59,10.78,10.776,19.397
2023-08-18,QLD,100.0,127962.59,1.0,5.0,1.588
2023-08-21,QLD,-100.0,131980.96,1.0,5.0,1.553
2023-08-21,TLT,100.0,131980.96,0.54,5.0,0.973
2023-08-22,VBF,100.0,132857.71,3.44,5.0,6.19
2023-08-22,TLT,-100.0,132857.71,0.54,5.0,0.965
